date,rank,source,target,attention
2019-06-04,1,Asset_7,Asset_2,0.031534
2019-06-04,2,Asset_12,Asset_2,0.031534
2019-06-04,3,Asset_6,Asset_2,0.031534
2019-06-04,4,Asset_17,Asset_2,0.031534
2019-06-04,5,Asset_5,Asset_2,0.031534
2019-06-05,1,Asset_25,Asset_24,0.031537
2019-06-05,2,Asset_2,Asset_24,0.031537
2019-06-05,3,Asset_8,Asset_24,0.031537
2019-06-05,4,Asset_10,Asset_24,0.031537
2019-06-05,5,Asset_12,Asset_24,0.031537
2019-06-06,1,Asset_7,Asset_24,0.031688
2019-06-06,2,Asset_15,Asset_24,0.031688
2019-06-06,3,Asset_21,Asset_24,0.031688
2019-06-06,4,Asset_11,Asset_24,0.031688
2019-06-06,5,Asset_26,Asset_24,0.031688
2019-06-07,1,Asset_5,Asset_24,0.031742
2019-06-07,2,Asset_6,Asset_24,0.031742
2019-06-07,3,Asset_27,Asset_24,0.031742
2019-06-07,4,Asset_29,Asset_24,0.031742
2019-06-07,5,Asset_9,Asset_24,0.031742
2019-06-10,1,Asset_9,Asset_24,0.031462
2019-06-10,2,Asset_25,Asset_24,0.031462
2019-06-10,3,Asset_7,Asset_24,0.031462
2019-06-10,4,Asset_11,Asset_24,0.031462
2019-06-10,5,Asset_19,Asset_24,0.031462
2019-06-11,1,Asset_1,Asset_14,0.03144
2019-06-11,2,Asset_3,Asset_14,0.03144
2019-06-11,3,Asset_10,Asset_14,0.03144
2019-06-11,4,Asset_16,Asset_14,0.03144
2019-06-11,5,Asset_7,Asset_14,0.03144
2019-06-12,1,Asset_7,Asset_15,0.031392
2019-06-12,2,Asset_23,Asset_15,0.031392
2019-06-12,3,Asset_1,Asset_15,0.031392
2019-06-12,4,Asset_20,Asset_15,0.031392
2019-06-12,5,Asset_2,Asset_15,0.031392
2019-06-13,1,Asset_2,Asset_6,0.031499
2019-06-13,2,Asset_14,Asset_6,0.031499
2019-06-13,3,Asset_16,Asset_6,0.031499
2019-06-13,4,Asset_18,Asset_6,0.031499
2019-06-13,5,Asset_20,Asset_6,0.031499
2019-06-14,1,Asset_2,Asset_26,0.031497
2019-06-14,2,Asset_9,Asset_26,0.031497
2019-06-14,3,Asset_24,Asset_26,0.031497
2019-06-14,4,Asset_30,Asset_26,0.031497
2019-06-14,5,Asset_0,Asset_26,0.031497
2019-06-17,1,Asset_20,Asset_15,0.031531
2019-06-17,2,Asset_13,Asset_15,0.031531
2019-06-17,3,Asset_4,Asset_15,0.031531
2019-06-17,4,Asset_23,Asset_15,0.031531
2019-06-17,5,Asset_31,Asset_15,0.031531
2019-06-18,1,Asset_4,Asset_14,0.031484
2019-06-18,2,Asset_12,Asset_14,0.031484
2019-06-18,3,Asset_22,Asset_14,0.031484
2019-06-18,4,Asset_5,Asset_14,0.031484
2019-06-18,5,Asset_30,Asset_14,0.031484
2019-06-19,1,Asset_27,Asset_10,0.031484
2019-06-19,2,Asset_0,Asset_10,0.031484
2019-06-19,3,Asset_5,Asset_10,0.031484
2019-06-19,4,Asset_24,Asset_10,0.031484
2019-06-19,5,Asset_3,Asset_10,0.031484
2019-06-20,1,Asset_0,Asset_15,0.031415
2019-06-20,2,Asset_12,Asset_15,0.031415
2019-06-20,3,Asset_14,Asset_15,0.031415
2019-06-20,4,Asset_18,Asset_15,0.031415
2019-06-20,5,Asset_29,Asset_15,0.031415
2019-06-21,1,Asset_12,Asset_14,0.031416
2019-06-21,2,Asset_19,Asset_14,0.031416
2019-06-21,3,Asset_20,Asset_14,0.031416
2019-06-21,4,Asset_26,Asset_14,0.031416
2019-06-21,5,Asset_3,Asset_14,0.031416
2019-06-24,1,Asset_4,Asset_14,0.0314
2019-06-24,2,Asset_6,Asset_14,0.0314
2019-06-24,3,Asset_12,Asset_14,0.0314
2019-06-24,4,Asset_17,Asset_14,0.0314
2019-06-24,5,Asset_9,Asset_14,0.0314
2019-06-25,1,Asset_13,Asset_10,0.031422
2019-06-25,2,Asset_20,Asset_10,0.031422
2019-06-25,3,Asset_0,Asset_10,0.031422
2019-06-25,4,Asset_2,Asset_10,0.031422
2019-06-25,5,Asset_5,Asset_10,0.031422
2019-06-26,1,Asset_23,Asset_24,0.031335
2019-06-26,2,Asset_1,Asset_24,0.031335
2019-06-26,3,Asset_8,Asset_24,0.031335
2019-06-26,4,Asset_11,Asset_24,0.031335
2019-06-26,5,Asset_17,Asset_24,0.031335
2019-06-27,1,Asset_10,Asset_24,0.031522
2019-06-27,2,Asset_3,Asset_24,0.031522
2019-06-27,3,Asset_14,Asset_24,0.031522
2019-06-27,4,Asset_16,Asset_24,0.031522
2019-06-27,5,Asset_27,Asset_24,0.031522
2019-06-28,1,Asset_13,Asset_24,0.031357
2019-06-28,2,Asset_22,Asset_24,0.031357
2019-06-28,3,Asset_6,Asset_24,0.031357
2019-06-28,4,Asset_31,Asset_24,0.031357
2019-06-28,5,Asset_7,Asset_24,0.031357
2019-07-01,1,Asset_23,Asset_19,0.031338
2019-07-01,2,Asset_12,Asset_19,0.031338
2019-07-01,3,Asset_18,Asset_19,0.031338
2019-07-01,4,Asset_20,Asset_19,0.031338
2019-07-01,5,Asset_30,Asset_19,0.031338
2019-07-02,1,Asset_1,Asset_19,0.03136
2019-07-02,2,Asset_21,Asset_19,0.03136
2019-07-02,3,Asset_11,Asset_19,0.03136
2019-07-02,4,Asset_13,Asset_19,0.03136
2019-07-02,5,Asset_22,Asset_19,0.03136
2019-07-03,1,Asset_18,Asset_19,0.031306
2019-07-03,2,Asset_20,Asset_19,0.031306
2019-07-03,3,Asset_8,Asset_19,0.031306
2019-07-03,4,Asset_30,Asset_19,0.031306
2019-07-03,5,Asset_31,Asset_19,0.031306
2019-07-04,1,Asset_23,Asset_5,0.03132
2019-07-04,2,Asset_24,Asset_5,0.03132
2019-07-04,3,Asset_15,Asset_5,0.03132
2019-07-04,4,Asset_19,Asset_5,0.03132
2019-07-04,5,Asset_25,Asset_5,0.03132
2019-07-05,1,Asset_19,Asset_26,0.031307
2019-07-05,2,Asset_20,Asset_26,0.031307
2019-07-05,3,Asset_23,Asset_26,0.031307
2019-07-05,4,Asset_1,Asset_26,0.031307
2019-07-05,5,Asset_6,Asset_26,0.031307
2019-07-08,1,Asset_24,Asset_5,0.0313
2019-07-08,2,Asset_7,Asset_5,0.0313
2019-07-08,3,Asset_13,Asset_5,0.0313
2019-07-08,4,Asset_23,Asset_5,0.0313
2019-07-08,5,Asset_30,Asset_5,0.0313
2019-07-09,1,Asset_9,Asset_13,0.031359
2019-07-09,2,Asset_14,Asset_13,0.031359
2019-07-09,3,Asset_0,Asset_13,0.031359
2019-07-09,4,Asset_1,Asset_13,0.031359
2019-07-09,5,Asset_6,Asset_13,0.031359
2019-07-10,1,Asset_22,Asset_25,0.031424
2019-07-10,2,Asset_2,Asset_25,0.031424
2019-07-10,3,Asset_24,Asset_25,0.031424
2019-07-10,4,Asset_28,Asset_25,0.031424
2019-07-10,5,Asset_3,Asset_25,0.031424
2019-07-11,1,Asset_5,Asset_13,0.031298
2019-07-11,2,Asset_30,Asset_13,0.031298
2019-07-11,3,Asset_10,Asset_13,0.031298
2019-07-11,4,Asset_15,Asset_13,0.031298
2019-07-11,5,Asset_17,Asset_13,0.031298
2019-07-12,1,Asset_25,Asset_21,0.031323
2019-07-12,2,Asset_0,Asset_21,0.031323
2019-07-12,3,Asset_31,Asset_21,0.031323
2019-07-12,4,Asset_7,Asset_21,0.031323
2019-07-12,5,Asset_24,Asset_21,0.031323
2019-07-15,1,Asset_31,Asset_19,0.03134
2019-07-15,2,Asset_11,Asset_19,0.03134
2019-07-15,3,Asset_28,Asset_19,0.03134
2019-07-15,4,Asset_12,Asset_19,0.03134
2019-07-15,5,Asset_26,Asset_19,0.03134
2019-07-16,1,Asset_4,Asset_31,0.031377
2019-07-16,2,Asset_19,Asset_31,0.031377
2019-07-16,3,Asset_21,Asset_31,0.031377
2019-07-16,4,Asset_18,Asset_31,0.031377
2019-07-16,5,Asset_22,Asset_31,0.031377
2019-07-17,1,Asset_21,Asset_18,0.031453
2019-07-17,2,Asset_23,Asset_18,0.031453
2019-07-17,3,Asset_27,Asset_18,0.031453
2019-07-17,4,Asset_31,Asset_18,0.031453
2019-07-17,5,Asset_10,Asset_18,0.031453
2019-07-18,1,Asset_0,Asset_23,0.03135
2019-07-18,2,Asset_27,Asset_23,0.03135
2019-07-18,3,Asset_18,Asset_23,0.03135
2019-07-18,4,Asset_19,Asset_23,0.03135
2019-07-18,5,Asset_14,Asset_23,0.03135
2019-07-19,1,Asset_8,Asset_26,0.031432
2019-07-19,2,Asset_6,Asset_26,0.031432
2019-07-19,3,Asset_9,Asset_26,0.031432
2019-07-19,4,Asset_13,Asset_26,0.031432
2019-07-19,5,Asset_4,Asset_26,0.031432
2019-07-22,1,Asset_13,Asset_28,0.031405
2019-07-22,2,Asset_18,Asset_28,0.031405
2019-07-22,3,Asset_20,Asset_28,0.031405
2019-07-22,4,Asset_23,Asset_28,0.031405
2019-07-22,5,Asset_29,Asset_28,0.031405
2019-07-23,1,Asset_21,Asset_28,0.031528
2019-07-23,2,Asset_7,Asset_28,0.031528
2019-07-23,3,Asset_6,Asset_28,0.031528
2019-07-23,4,Asset_18,Asset_28,0.031528
2019-07-23,5,Asset_29,Asset_28,0.031528
2019-07-24,1,Asset_4,Asset_28,0.031367
2019-07-24,2,Asset_31,Asset_28,0.031367
2019-07-24,3,Asset_6,Asset_28,0.031367
2019-07-24,4,Asset_19,Asset_28,0.031367
2019-07-24,5,Asset_5,Asset_28,0.031367
2019-07-25,1,Asset_24,Asset_11,0.031415
2019-07-25,2,Asset_22,Asset_11,0.031415
2019-07-25,3,Asset_7,Asset_11,0.031415
2019-07-25,4,Asset_21,Asset_11,0.031415
2019-07-25,5,Asset_1,Asset_11,0.031415
2019-07-26,1,Asset_22,Asset_28,0.031457
2019-07-26,2,Asset_5,Asset_28,0.031457
2019-07-26,3,Asset_9,Asset_28,0.031457
2019-07-26,4,Asset_23,Asset_28,0.031457
2019-07-26,5,Asset_0,Asset_28,0.031457
2019-07-29,1,Asset_29,Asset_6,0.031436
2019-07-29,2,Asset_24,Asset_6,0.031436
2019-07-29,3,Asset_0,Asset_6,0.031436
2019-07-29,4,Asset_2,Asset_6,0.031436
2019-07-29,5,Asset_3,Asset_6,0.031436
2019-07-30,1,Asset_11,Asset_19,0.031455
2019-07-30,2,Asset_10,Asset_19,0.031455
2019-07-30,3,Asset_14,Asset_19,0.031455
2019-07-30,4,Asset_23,Asset_19,0.031455
2019-07-30,5,Asset_26,Asset_19,0.031455
2019-07-31,1,Asset_9,Asset_6,0.031363
2019-07-31,2,Asset_18,Asset_6,0.031363
2019-07-31,3,Asset_11,Asset_6,0.031363
2019-07-31,4,Asset_12,Asset_6,0.031363
2019-07-31,5,Asset_19,Asset_6,0.031363
2019-08-01,1,Asset_3,Asset_6,0.031351
2019-08-01,2,Asset_1,Asset_6,0.031351
2019-08-01,3,Asset_20,Asset_6,0.031351
2019-08-01,4,Asset_22,Asset_6,0.031351
2019-08-01,5,Asset_25,Asset_6,0.031351
2019-08-02,1,Asset_1,Asset_11,0.031385
2019-08-02,2,Asset_3,Asset_11,0.031385
2019-08-02,3,Asset_4,Asset_11,0.031385
2019-08-02,4,Asset_12,Asset_11,0.031385
2019-08-02,5,Asset_0,Asset_11,0.031385
2019-08-05,1,Asset_14,Asset_1,0.031306
2019-08-05,2,Asset_2,Asset_1,0.031306
2019-08-05,3,Asset_19,Asset_1,0.031306
2019-08-05,4,Asset_23,Asset_1,0.031306
2019-08-05,5,Asset_0,Asset_1,0.031306
2019-08-06,1,Asset_14,Asset_31,0.031366
2019-08-06,2,Asset_17,Asset_31,0.031366
2019-08-06,3,Asset_7,Asset_31,0.031366
2019-08-06,4,Asset_9,Asset_31,0.031366
2019-08-06,5,Asset_0,Asset_31,0.031366
2019-08-07,1,Asset_2,Asset_28,0.031366
2019-08-07,2,Asset_14,Asset_28,0.031366
2019-08-07,3,Asset_15,Asset_28,0.031366
2019-08-07,4,Asset_17,Asset_28,0.031366
2019-08-07,5,Asset_29,Asset_28,0.031366
2019-08-08,1,Asset_31,Asset_28,0.03148
2019-08-08,2,Asset_5,Asset_28,0.03148
2019-08-08,3,Asset_24,Asset_28,0.03148
2019-08-08,4,Asset_6,Asset_28,0.03148
2019-08-08,5,Asset_10,Asset_28,0.03148
2019-08-09,1,Asset_4,Asset_10,0.031404
2019-08-09,2,Asset_9,Asset_10,0.031404
2019-08-09,3,Asset_9,Asset_31,0.031404
2019-08-09,4,Asset_26,Asset_10,0.031404
2019-08-09,5,Asset_26,Asset_31,0.031404
2019-08-12,1,Asset_8,Asset_16,0.031455
2019-08-12,2,Asset_20,Asset_16,0.031455
2019-08-12,3,Asset_26,Asset_16,0.031455
2019-08-12,4,Asset_0,Asset_16,0.031455
2019-08-12,5,Asset_2,Asset_16,0.031455
2019-08-13,1,Asset_9,Asset_30,0.031452
2019-08-13,2,Asset_24,Asset_30,0.031452
2019-08-13,3,Asset_20,Asset_30,0.031452
2019-08-13,4,Asset_1,Asset_30,0.031452
2019-08-13,5,Asset_4,Asset_30,0.031452
2019-08-14,1,Asset_12,Asset_15,0.031481
2019-08-14,2,Asset_7,Asset_15,0.031481
2019-08-14,3,Asset_27,Asset_15,0.031481
2019-08-14,4,Asset_2,Asset_15,0.031481
2019-08-14,5,Asset_25,Asset_15,0.031481
2019-08-15,1,Asset_26,Asset_30,0.031407
2019-08-15,2,Asset_9,Asset_30,0.031407
2019-08-15,3,Asset_16,Asset_30,0.031407
2019-08-15,4,Asset_20,Asset_30,0.031407
2019-08-15,5,Asset_21,Asset_30,0.031407
2019-08-16,1,Asset_1,Asset_29,0.031447
2019-08-16,2,Asset_10,Asset_29,0.031447
2019-08-16,3,Asset_17,Asset_29,0.031447
2019-08-16,4,Asset_0,Asset_29,0.031447
2019-08-16,5,Asset_4,Asset_29,0.031447
2019-08-19,1,Asset_16,Asset_15,0.031421
2019-08-19,2,Asset_6,Asset_15,0.031421
2019-08-19,3,Asset_21,Asset_15,0.031421
2019-08-19,4,Asset_10,Asset_15,0.031421
2019-08-19,5,Asset_29,Asset_15,0.031421
2019-08-20,1,Asset_24,Asset_16,0.031429
2019-08-20,2,Asset_9,Asset_16,0.031429
2019-08-20,3,Asset_11,Asset_16,0.031429
2019-08-20,4,Asset_25,Asset_16,0.031429
2019-08-20,5,Asset_23,Asset_16,0.031429
2019-08-21,1,Asset_12,Asset_18,0.031386
2019-08-21,2,Asset_31,Asset_18,0.031386
2019-08-21,3,Asset_17,Asset_18,0.031386
2019-08-21,4,Asset_25,Asset_18,0.031386
2019-08-21,5,Asset_5,Asset_18,0.031386
2019-08-22,1,Asset_29,Asset_16,0.031437
2019-08-22,2,Asset_7,Asset_16,0.031437
2019-08-22,3,Asset_26,Asset_16,0.031437
2019-08-22,4,Asset_3,Asset_16,0.031437
2019-08-22,5,Asset_11,Asset_16,0.031437
2019-08-23,1,Asset_8,Asset_14,0.031409
2019-08-23,2,Asset_21,Asset_14,0.031409
2019-08-23,3,Asset_31,Asset_14,0.031409
2019-08-23,4,Asset_0,Asset_14,0.031409
2019-08-23,5,Asset_15,Asset_14,0.031409
2019-08-26,1,Asset_16,Asset_28,0.031407
2019-08-26,2,Asset_14,Asset_28,0.031407
2019-08-26,3,Asset_25,Asset_28,0.031407
2019-08-26,4,Asset_22,Asset_28,0.031407
2019-08-26,5,Asset_5,Asset_28,0.031407
2019-08-27,1,Asset_4,Asset_28,0.031258
2019-08-27,2,Asset_11,Asset_28,0.031258
2019-08-27,3,Asset_12,Asset_28,0.031258
2019-08-27,4,Asset_20,Asset_28,0.031258
2019-08-27,5,Asset_6,Asset_28,0.031258
2019-08-28,1,Asset_18,Asset_3,0.03125
2019-08-28,2,Asset_7,Asset_15,0.03125
2019-08-28,3,Asset_27,Asset_3,0.03125
2019-08-28,4,Asset_27,Asset_9,0.03125
2019-08-28,5,Asset_1,Asset_3,0.03125
2019-08-29,1,Asset_4,Asset_5,0.03125
2019-08-29,2,Asset_4,Asset_12,0.03125
2019-08-29,3,Asset_4,Asset_13,0.03125
2019-08-29,4,Asset_4,Asset_28,0.03125
2019-08-29,5,Asset_6,Asset_5,0.03125
2019-08-30,1,Asset_11,Asset_2,0.03125
2019-08-30,2,Asset_11,Asset_17,0.03125
2019-08-30,3,Asset_11,Asset_21,0.03125
2019-08-30,4,Asset_11,Asset_24,0.03125
2019-08-30,5,Asset_11,Asset_31,0.03125
2019-09-03,1,Asset_22,Asset_15,0.03125
2019-09-03,2,Asset_12,Asset_15,0.03125
2019-09-03,3,Asset_25,Asset_15,0.03125
2019-09-03,4,Asset_22,Asset_0,0.03125
2019-09-03,5,Asset_22,Asset_4,0.03125
2019-09-04,1,Asset_6,Asset_28,0.031455
2019-09-04,2,Asset_24,Asset_28,0.031455
2019-09-04,3,Asset_21,Asset_28,0.031455
2019-09-04,4,Asset_12,Asset_28,0.031455
2019-09-04,5,Asset_25,Asset_28,0.031455
2019-09-05,1,Asset_13,Asset_28,0.031839
2019-09-05,2,Asset_20,Asset_28,0.031839
2019-09-05,3,Asset_6,Asset_28,0.031839
2019-09-05,4,Asset_31,Asset_28,0.031839
2019-09-05,5,Asset_7,Asset_28,0.031839
2019-09-06,1,Asset_7,Asset_28,0.032043
2019-09-06,2,Asset_12,Asset_28,0.032043
2019-09-06,3,Asset_15,Asset_28,0.032043
2019-09-06,4,Asset_16,Asset_28,0.032043
2019-09-06,5,Asset_5,Asset_28,0.032043
2019-09-09,1,Asset_13,Asset_28,0.031555
2019-09-09,2,Asset_2,Asset_28,0.031555
2019-09-09,3,Asset_25,Asset_28,0.031555
2019-09-09,4,Asset_0,Asset_28,0.031555
2019-09-09,5,Asset_4,Asset_28,0.031555
2019-09-10,1,Asset_12,Asset_19,0.031584
2019-09-10,2,Asset_28,Asset_19,0.031584
2019-09-10,3,Asset_21,Asset_19,0.031584
2019-09-10,4,Asset_24,Asset_19,0.031584
2019-09-10,5,Asset_31,Asset_19,0.031584
2019-09-11,1,Asset_24,Asset_30,0.031729
2019-09-11,2,Asset_8,Asset_30,0.031729
2019-09-11,3,Asset_9,Asset_30,0.031729
2019-09-11,4,Asset_10,Asset_30,0.031729
2019-09-11,5,Asset_11,Asset_30,0.031729
2019-09-12,1,Asset_9,Asset_19,0.031772
2019-09-12,2,Asset_16,Asset_19,0.031772
2019-09-12,3,Asset_17,Asset_19,0.031772
2019-09-12,4,Asset_21,Asset_19,0.031772
2019-09-12,5,Asset_28,Asset_19,0.031772
2019-09-13,1,Asset_23,Asset_19,0.031477
2019-09-13,2,Asset_4,Asset_19,0.031477
2019-09-13,3,Asset_18,Asset_19,0.031477
2019-09-13,4,Asset_24,Asset_19,0.031477
2019-09-13,5,Asset_0,Asset_19,0.031477
2019-09-16,1,Asset_2,Asset_19,0.031582
2019-09-16,2,Asset_28,Asset_19,0.031582
2019-09-16,3,Asset_6,Asset_19,0.031582
2019-09-16,4,Asset_18,Asset_19,0.031582
2019-09-16,5,Asset_20,Asset_19,0.031582
2019-09-17,1,Asset_14,Asset_19,0.03147
2019-09-17,2,Asset_22,Asset_19,0.03147
2019-09-17,3,Asset_26,Asset_19,0.03147
2019-09-17,4,Asset_31,Asset_19,0.03147
2019-09-17,5,Asset_5,Asset_19,0.03147
2019-09-18,1,Asset_3,Asset_4,0.031353
2019-09-18,2,Asset_20,Asset_4,0.031353
2019-09-18,3,Asset_23,Asset_4,0.031353
2019-09-18,4,Asset_8,Asset_4,0.031353
2019-09-18,5,Asset_10,Asset_4,0.031353
2019-09-19,1,Asset_11,Asset_15,0.031352
2019-09-19,2,Asset_19,Asset_15,0.031352
2019-09-19,3,Asset_31,Asset_15,0.031352
2019-09-19,4,Asset_0,Asset_15,0.031352
2019-09-19,5,Asset_14,Asset_15,0.031352
2019-09-20,1,Asset_29,Asset_21,0.031368
2019-09-20,2,Asset_3,Asset_21,0.031368
2019-09-20,3,Asset_6,Asset_21,0.031368
2019-09-20,4,Asset_0,Asset_21,0.031368
2019-09-20,5,Asset_7,Asset_21,0.031368
2019-09-23,1,Asset_1,Asset_19,0.031571
2019-09-23,2,Asset_2,Asset_19,0.031571
2019-09-23,3,Asset_3,Asset_19,0.031571
2019-09-23,4,Asset_27,Asset_19,0.031571
2019-09-23,5,Asset_31,Asset_19,0.031571
2019-09-24,1,Asset_13,Asset_29,0.031332
2019-09-24,2,Asset_16,Asset_29,0.031332
2019-09-24,3,Asset_25,Asset_29,0.031332
2019-09-24,4,Asset_24,Asset_29,0.031332
2019-09-24,5,Asset_30,Asset_29,0.031332
2019-09-25,1,Asset_8,Asset_19,0.031811
2019-09-25,2,Asset_3,Asset_19,0.031811
2019-09-25,3,Asset_6,Asset_19,0.031811
2019-09-25,4,Asset_9,Asset_19,0.031811
2019-09-25,5,Asset_11,Asset_19,0.031811
2019-09-26,1,Asset_3,Asset_28,0.031362
2019-09-26,2,Asset_9,Asset_28,0.031362
2019-09-26,3,Asset_22,Asset_28,0.031362
2019-09-26,4,Asset_16,Asset_28,0.031362
2019-09-26,5,Asset_31,Asset_28,0.031362
2019-09-27,1,Asset_23,Asset_30,0.031391
2019-09-27,2,Asset_21,Asset_30,0.031391
2019-09-27,3,Asset_26,Asset_30,0.031391
2019-09-27,4,Asset_31,Asset_30,0.031391
2019-09-27,5,Asset_3,Asset_30,0.031391
2019-09-30,1,Asset_19,Asset_28,0.031397
2019-09-30,2,Asset_27,Asset_28,0.031397
2019-09-30,3,Asset_6,Asset_28,0.031397
2019-09-30,4,Asset_11,Asset_28,0.031397
2019-09-30,5,Asset_29,Asset_28,0.031397
2019-10-01,1,Asset_17,Asset_5,0.031356
2019-10-01,2,Asset_4,Asset_5,0.031356
2019-10-01,3,Asset_9,Asset_5,0.031356
2019-10-01,4,Asset_28,Asset_5,0.031356
2019-10-01,5,Asset_19,Asset_5,0.031356
2019-10-02,1,Asset_8,Asset_15,0.031405
2019-10-02,2,Asset_9,Asset_15,0.031405
2019-10-02,3,Asset_13,Asset_15,0.031405
2019-10-02,4,Asset_30,Asset_15,0.031405
2019-10-02,5,Asset_0,Asset_15,0.031405
2019-10-03,1,Asset_3,Asset_21,0.031431
2019-10-03,2,Asset_1,Asset_21,0.031431
2019-10-03,3,Asset_7,Asset_21,0.031431
2019-10-03,4,Asset_6,Asset_21,0.031431
2019-10-03,5,Asset_29,Asset_21,0.031431
2019-10-04,1,Asset_25,Asset_21,0.031489
2019-10-04,2,Asset_28,Asset_21,0.031489
2019-10-04,3,Asset_16,Asset_21,0.031489
2019-10-04,4,Asset_6,Asset_21,0.031489
2019-10-04,5,Asset_10,Asset_21,0.031489
2019-10-07,1,Asset_4,Asset_21,0.031455
2019-10-07,2,Asset_22,Asset_21,0.031455
2019-10-07,3,Asset_23,Asset_21,0.031455
2019-10-07,4,Asset_3,Asset_21,0.031455
2019-10-07,5,Asset_7,Asset_21,0.031455
2019-10-08,1,Asset_7,Asset_21,0.031396
2019-10-08,2,Asset_15,Asset_21,0.031396
2019-10-08,3,Asset_30,Asset_21,0.031396
2019-10-08,4,Asset_5,Asset_21,0.031396
2019-10-08,5,Asset_8,Asset_21,0.031396
2019-10-09,1,Asset_19,Asset_14,0.031365
2019-10-09,2,Asset_15,Asset_14,0.031365
2019-10-09,3,Asset_21,Asset_14,0.031365
2019-10-09,4,Asset_4,Asset_14,0.031365
2019-10-09,5,Asset_20,Asset_14,0.031365
2019-10-10,1,Asset_31,Asset_14,0.031422
2019-10-10,2,Asset_3,Asset_14,0.031422
2019-10-10,3,Asset_22,Asset_14,0.031422
2019-10-10,4,Asset_4,Asset_14,0.031422
2019-10-10,5,Asset_6,Asset_14,0.031422
2019-10-11,1,Asset_30,Asset_14,0.031407
2019-10-11,2,Asset_5,Asset_14,0.031407
2019-10-11,3,Asset_21,Asset_14,0.031407
2019-10-11,4,Asset_3,Asset_14,0.031407
2019-10-11,5,Asset_4,Asset_14,0.031407
2019-10-14,1,Asset_6,Asset_16,0.031355
2019-10-14,2,Asset_10,Asset_16,0.031355
2019-10-14,3,Asset_3,Asset_16,0.031355
2019-10-14,4,Asset_27,Asset_16,0.031355
2019-10-14,5,Asset_29,Asset_16,0.031355
2019-10-15,1,Asset_20,Asset_16,0.031353
2019-10-15,2,Asset_18,Asset_16,0.031353
2019-10-15,3,Asset_3,Asset_16,0.031353
2019-10-15,4,Asset_12,Asset_16,0.031353
2019-10-15,5,Asset_24,Asset_16,0.031353
2019-10-16,1,Asset_0,Asset_12,0.031352
2019-10-16,2,Asset_14,Asset_12,0.031352
2019-10-16,3,Asset_20,Asset_12,0.031352
2019-10-16,4,Asset_7,Asset_12,0.031352
2019-10-16,5,Asset_29,Asset_12,0.031352
2019-10-17,1,Asset_13,Asset_16,0.031362
2019-10-17,2,Asset_1,Asset_16,0.031362
2019-10-17,3,Asset_6,Asset_16,0.031362
2019-10-17,4,Asset_11,Asset_16,0.031362
2019-10-17,5,Asset_14,Asset_16,0.031362
2019-10-18,1,Asset_1,Asset_3,0.031332
2019-10-18,2,Asset_15,Asset_3,0.031332
2019-10-18,3,Asset_27,Asset_3,0.031332
2019-10-18,4,Asset_31,Asset_3,0.031332
2019-10-18,5,Asset_4,Asset_3,0.031332
2019-10-21,1,Asset_8,Asset_14,0.031405
2019-10-21,2,Asset_27,Asset_14,0.031405
2019-10-21,3,Asset_31,Asset_14,0.031405
2019-10-21,4,Asset_0,Asset_14,0.031405
2019-10-21,5,Asset_11,Asset_14,0.031405
2019-10-22,1,Asset_15,Asset_12,0.031386
2019-10-22,2,Asset_26,Asset_12,0.031386
2019-10-22,3,Asset_1,Asset_12,0.031386
2019-10-22,4,Asset_9,Asset_12,0.031386
2019-10-22,5,Asset_20,Asset_12,0.031386
2019-10-23,1,Asset_11,Asset_19,0.031474
2019-10-23,2,Asset_25,Asset_19,0.031474
2019-10-23,3,Asset_5,Asset_19,0.031474
2019-10-23,4,Asset_6,Asset_19,0.031474
2019-10-23,5,Asset_20,Asset_19,0.031474
2019-10-24,1,Asset_0,Asset_14,0.031521
2019-10-24,2,Asset_6,Asset_14,0.031521
2019-10-24,3,Asset_27,Asset_14,0.031521
2019-10-24,4,Asset_8,Asset_14,0.031521
2019-10-24,5,Asset_23,Asset_14,0.031521
2019-10-25,1,Asset_12,Asset_3,0.031479
2019-10-25,2,Asset_2,Asset_3,0.031479
2019-10-25,3,Asset_13,Asset_3,0.031479
2019-10-25,4,Asset_17,Asset_3,0.031479
2019-10-25,5,Asset_19,Asset_3,0.031479
2019-10-28,1,Asset_17,Asset_3,0.031472
2019-10-28,2,Asset_29,Asset_3,0.031472
2019-10-28,3,Asset_1,Asset_3,0.031472
2019-10-28,4,Asset_12,Asset_3,0.031472
2019-10-28,5,Asset_0,Asset_3,0.031472
2019-10-29,1,Asset_16,Asset_14,0.031427
2019-10-29,2,Asset_1,Asset_14,0.031427
2019-10-29,3,Asset_5,Asset_14,0.031427
2019-10-29,4,Asset_22,Asset_14,0.031427
2019-10-29,5,Asset_24,Asset_14,0.031427
2019-10-30,1,Asset_7,Asset_28,0.031439
2019-10-30,2,Asset_16,Asset_28,0.031439
2019-10-30,3,Asset_2,Asset_28,0.031439
2019-10-30,4,Asset_17,Asset_28,0.031439
2019-10-30,5,Asset_22,Asset_28,0.031439
2019-10-31,1,Asset_18,Asset_7,0.03144
2019-10-31,2,Asset_24,Asset_7,0.03144
2019-10-31,3,Asset_25,Asset_7,0.03144
2019-10-31,4,Asset_27,Asset_7,0.03144
2019-10-31,5,Asset_0,Asset_7,0.03144
2019-11-01,1,Asset_2,Asset_5,0.031384
2019-11-01,2,Asset_2,Asset_6,0.031384
2019-11-01,3,Asset_2,Asset_29,0.031384
